id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
pancakeswap-token,cake,PancakeSwap,https://coin-images.coingecko.com/coins/images/12632/large/pancakeswap-cake-logo_%281%29.png?1696512440,3.9,1122144080,126,1519344411,316025811,4.34,3.85,-0.07384836475039425,-1.85857,-42624592.22787309,-3.65949,287763114.6152369,389621339.7544123,450000000.0,43.96,-91.11995,2021-04-30T10:08:22.934Z,0.194441,1907.85286,2020-11-03T14:29:34.165Z,,2024-12-09T10:25:28.866Z
ether-fi-staked-eth,eeth,ether.fi Staked ETH,https://coin-images.coingecko.com/coins/images/33049/large/ether.fi_eETH.png?1700473063,3869.23,1115111541,128,8416492644,111244,4005.85,3847.04,-21.791787631140323,-0.56005,-10493159.720442295,-0.93222,288205.89439564,2175282.652229266,,5307.23,-27.48602,2024-08-06T16:16:30.007Z,2155.76,78.52123,2024-02-08T11:26:30.368Z,,2024-12-09T10:25:23.236Z
chiliz,chz,Chiliz,https://coin-images.coingecko.com/coins/images/8834/large/CHZ_Token_updated.png?1696508986,0.120596,1111382486,129,1111382486,267749231,0.136326,0.119035,-0.010630291647007515,-8.10071,-97101015.47902155,-8.03495,9206791217.0,9206791217.0,,0.878633,-86.2276,2021-03-13T08:04:21.200Z,0.00410887,2845.06122,2019-09-28T00:00:00.000Z,"{'times': 4.4816559532153, 'currency': 'usd', 'percentage': 448.16559532153}",2024-12-09T10:25:32.250Z
mantle-restaked-eth,cmeth,Mantle Restaked ETH,https://coin-images.coingecko.com/coins/images/51114/large/symbol.png?1730117724,4065.07,1080583814,130,1080583814,4020382,4274.18,4047.93,-88.19496639077397,-2.12351,-25376630.980202675,-2.29453,265465.806057209,265465.806057209,,4295.65,-5.16366,2024-12-06T20:27:21.003Z,2476.46,64.50231,2024-11-04T21:55:40.653Z,,2024-12-09T10:25:25.642Z
conflux-token,cfx,Conflux,https://coin-images.coingecko.com/coins/images/13079/large/3vuYMbjN.png?1696512867,0.226294,1070369116,131,1262297871,116336412,0.254387,0.224599,-0.02074504356173415,-8.39747,-96487683.92339039,-8.26903,4723373468.844701,5570325397.436836,,1.7,-86.68343,2021-03-27T03:43:35.178Z,0.02199898,929.56777,2022-12-30T08:16:30.345Z,,2024-12-09T10:25:32.433Z
havven,snx,Synthetix Network,https://coin-images.coingecko.com/coins/images/3406/large/SNX.png?1696504103,3.16,1063833741,132,1065171771,213218270,3.58,3.11,-0.03613552460048109,-1.13114,-13439067.13132894,-1.24751,336819846.9903987,337243480.0887736,337243480.0887736,28.53,-88.9195,2021-02-14T01:12:38.505Z,0.0347864,8988.38144,2019-01-06T00:00:00.000Z,"{'times': 5.316930255440754, 'currency': 'usd', 'percentage': 531.6930255440755}",2024-12-09T10:25:25.804Z
dydx,ethdydx,dYdX,https://coin-images.coingecko.com/coins/images/17500/large/hjnIm9bV.jpg?1696517040,2.35,1063623106,133,1063623106,297184234,2.67,2.32,-0.07886040551857398,-3.25143,-34911813.89791846,-3.17803,453019727.30359495,453019727.30359495,1000000000.0,27.86,-91.5733,2021-09-30T01:23:43.570Z,0.807449,190.75315,2024-09-06T21:02:21.275Z,,2024-12-09T10:25:33.753Z
akash-network,akt,Akash Network,https://coin-images.coingecko.com/coins/images/12785/large/akash-logo.png?1696512580,4.21,1041759380,134,1045317414,14337740,4.61,4.19,-0.31801128253879085,-7.02305,-80355240.95376444,-7.16105,247443076.710739,248288195.807791,388539008.0,8.07,-47.83306,2021-04-06T18:59:48.484Z,0.164994,2453.10327,2022-11-21T20:30:53.727Z,,2024-12-09T10:25:28.710Z
mina-protocol,mina,Mina Protocol,https://coin-images.coingecko.com/coins/images/15628/large/JM4_vQ34_400x400.png?1696515261,0.863384,1028204550,135,1037457026,95329953,0.94017,0.85631,-0.05386795312443071,-5.87275,-64421701.23765421,-5.89604,1191706591.840039,1202430369.840039,,9.09,-90.50242,2021-06-01T01:42:37.064Z,0.333518,158.86507,2024-08-05T06:27:21.687Z,,2024-12-09T10:25:28.119Z
pendle,pendle,Pendle,https://coin-images.coingecko.com/coins/images/15069/large/Pendle_Logo_Normal-03.png?1696514728,6.17,1023853316,136,1597917038,133707004,6.77,6.12,-0.4040648674902334,-6.14315,-65307240.23964751,-5.99611,165597347.4932106,258446028.2446348,258446028.2446348,7.5,-17.75503,2024-04-11T08:25:36.646Z,0.03377729,18170.35313,2022-11-14T20:15:58.336Z,,2024-12-09T10:25:27.239Z
solv-protocol-solvbtc-bbn,solvbtc.bbn,Solv Protocol SolvBTC.BBN,https://coin-images.coingecko.com/coins/images/39384/large/unnamed.png?1721961640,97639.0,1019791811,137,1019791811,2091527,100509.0,97432.0,-1001.5270556568721,-1.01533,-10666768.048388481,-1.03515,10450.90322778823,10450.90322778823,21000000.0,102879.0,-4.81932,2024-12-05T15:06:09.293Z,11402.13,758.79724,2024-09-10T17:58:43.974Z,,2024-12-09T10:25:28.743Z
zcash,zec,Zcash,https://coin-images.coingecko.com/coins/images/486/large/circle-zcash-color.png?1696501740,64.08,1011918994,138,1346814540,208194211,74.92,63.62,-5.735919385359381,-8.21524,-89507668.63481283,-8.12652,15778192.3530448,21000000.0,21000000.0,3191.93,-97.98934,2016-10-29T00:00:00.000Z,16.08,299.11956,2024-07-05T04:22:29.321Z,,2024-12-09T10:25:33.518Z
wormhole,w,Wormhole,https://coin-images.coingecko.com/coins/images/35087/large/womrhole_logo_full_color_rgb_2000px_72ppi_fb766ac85a.png?1708688954,0.352874,977073886,139,3533961192,148063420,0.390969,0.350279,-0.024767790714059545,-6.55855,-66483677.59391856,-6.37087,2764812156.0,10000000000.0,10000000000.0,1.66,-78.6499,2024-04-03T11:46:35.308Z,0.16434,115.36167,2024-08-05T06:26:45.610Z,,2024-12-09T10:25:32.877Z
ecash,xec,eCash,https://coin-images.coingecko.com/coins/images/16646/large/Logo_final-22.png?1696516207,4.94e-05,974672384,140,1033972475,41454824,5.4e-05,4.884e-05,-3.23314292695e-06,-6.14234,-67267043.44702971,-6.45595,19795614047584.0,21000000000000.0,21000000000000.0,0.00038001,-87.0562,2021-09-04T17:09:31.137Z,1.847e-05,166.31512,2021-07-20T20:49:46.212Z,,2024-12-09T10:25:32.666Z
eigenlayer,eigen,Eigenlayer,https://coin-images.coingecko.com/coins/images/37441/large/eigen.jpg?1728023974,4.6,970143430,141,7802861265,265137815,4.96,4.38,0.04441089,0.97511,8543463.0,0.88846,210808569.73,1695532817.023767,,5.02,-8.16628,2024-12-06T18:40:24.024Z,2.16,113.18053,2024-11-21T02:41:09.713Z,,2024-12-09T10:25:32.735Z
nexo,nexo,NEXO,https://coin-images.coingecko.com/coins/images/3695/large/CG-nexo-token-200x200_2x.png?1730414360,1.48,955397163,142,1478609168,17033970,1.54,1.48,-0.013669642845598018,-0.91619,-8652484.463995099,-0.89751,646145839.5746847,1000000000.0,1000000000.0,4.07,-63.65019,2021-05-12T14:37:47.535Z,0.04515276,3174.88135,2018-09-13T00:00:00.000Z,"{'times': 13.78346045965664, 'currency': 'usd', 'percentage': 1378.346045965664}",2024-12-09T10:25:26.466Z
compound-governance-token,comp,Compound,https://coin-images.coingecko.com/coins/images/10775/large/COMP.png?1696510737,107.59,952681964,143,1076703219,183540490,123.4,106.68,-13.752151303802108,-11.33344,-123079861.24749947,-11.44118,8848138.898659058,10000000.0,10000000.0,910.54,-88.16643,2021-05-12T02:29:08.794Z,25.74,318.60265,2023-06-10T16:15:05.289Z,,2024-12-09T10:25:32.624Z
baby-doge-coin,babydoge,Baby Doge Coin,https://coin-images.coingecko.com/coins/images/16125/large/babydoge.jpg?1696515731,5.832e-09,951350550,144,2458750650,497829882,6.077e-09,4.091e-09,1.741e-09,42.5614,287160560.0,43.2347,1.6250823604132016e+17,4.2e+17,4.2e+17,6.345e-09,-7.68982,2022-01-16T20:24:43.758Z,9.4771e-11,6079.99913,2021-06-09T02:48:21.787Z,,2024-12-09T10:25:29.370Z
ordinals,ordi,ORDI,https://coin-images.coingecko.com/coins/images/30162/large/ordi.png?1696529082,45.13,947805953,145,947805953,352077892,48.84,44.84,-2.2644993013648005,-4.77757,-47076443.71549702,-4.73186,21000000.0,21000000.0,,95.52,-52.75023,2024-03-05T01:45:22.816Z,2.86,1477.57647,2023-09-11T15:22:32.140Z,,2024-12-09T10:25:28.030Z
notcoin,not,Notcoin,https://coin-images.coingecko.com/coins/images/33453/large/rFmThDiD_400x400.jpg?1701876350,0.00922385,945001265,146,945001265,244952188,0.00998883,0.00917804,-0.000423269049333198,-4.38752,-44061013.81834781,-4.45483,102456957533.5629,102456957533.5629,,0.02836145,-67.249,2024-06-02T18:00:38.587Z,0.00461057,101.46464,2024-05-24T07:12:14.147Z,,2024-12-09T10:25:26.692Z
jupiter-staked-sol,jupsol,Jupiter Staked SOL,https://coin-images.coingecko.com/coins/images/37482/large/jupsol.png?1714473916,241.81,943084197,147,943084197,4925188,252.24,239.92,-7.512464700077373,-3.0132,-28566630.12872064,-2.94001,3902045.708992477,3902045.708992477,,278.51,-13.3959,2024-11-22T03:35:28.455Z,114.32,110.99503,2024-08-05T11:36:21.655Z,,2024-12-09T10:25:28.740Z
jito-governance-token,jto,Jito,https://coin-images.coingecko.com/coins/images/33228/large/jto.png?1701137022,3.47,930789270,148,3468652274,163930905,3.89,3.46,-0.29512433896719914,-7.84341,-77050420.71723044,-7.64511,268343205.6,1000000000.0,,6.01,-42.14185,2023-12-07T16:04:48.717Z,1.45,139.56625,2024-01-08T03:34:43.146Z,,2024-12-09T10:25:24.958Z
superfarm,super,SuperVerse,https://coin-images.coingecko.com/coins/images/14040/large/SV-Logo-200x200.png?1706880312,2.04,922348959,149,2041969705,148595686,2.19,1.95,0.095731,4.91634,43594297.0,4.96092,451694843.416917,999998077.4169172,999998077.4169172,4.74,-56.95739,2021-03-31T07:38:55.006Z,0.070397,2799.05556,2023-10-19T02:20:23.295Z,,2024-12-09T10:25:29.763Z
arbitrum-bridged-wbtc-arbitrum-one,wbtc,Arbitrum Bridged WBTC (Arbitrum One),https://coin-images.coingecko.com/coins/images/39532/large/wbtc.png?1722810336,98095.0,905843765,150,905843765,116795185,100683.0,97932.0,-749.5525799031748,-0.75831,-7594321.085342288,-0.8314,9234.50447339,9234.50447339,,103113.0,-4.93317,2024-12-05T14:56:09.744Z,49594.0,97.6573,2024-08-05T13:30:13.831Z,,2024-12-09T10:25:29.183Z
amp-token,amp,Amp,https://coin-images.coingecko.com/coins/images/12409/large/amp-200x200.png?1696512231,0.01117879,902380811,151,1114181236,245444770,0.01247383,0.01068075,0.00048593,4.54439,39510237.0,4.57893,80722574661.2867,99669205039.99,99669205039.99,0.120813,-90.73627,2021-06-16T16:03:41.147Z,0.00140933,694.11763,2023-10-12T17:40:43.384Z,,2024-12-09T10:25:28.492Z
binance-peg-dogecoin,doge,Binance-Peg Dogecoin,https://coin-images.coingecko.com/coins/images/15768/large/dogecoin.png?1696515392,0.43377,900562966,152,900562966,7516665,0.46813,0.429884,-0.01896297997831864,-4.18856,-31940068.327460527,-3.4252,2064000000.0,2064000000.0,,0.480585,-9.24949,2024-12-08T04:37:38.676Z,0.04955727,780.05868,2022-06-18T20:56:27.223Z,,2024-12-09T10:25:30.183Z
l2-standard-bridged-weth-base,weth,L2 Standard Bridged WETH (Base),https://coin-images.coingecko.com/coins/images/39810/large/weth.png?1724139790,3880.3,898973452,153,898973452,843644544,4013.96,3849.73,-68.5445124700791,-1.73581,-4677222.967020988,-0.51759,231680.3147005671,231680.3147005671,,4096.05,-5.35387,2024-12-06T20:26:07.826Z,2160.5,79.43757,2024-09-06T21:02:32.860Z,,2024-12-09T10:25:30.278Z
reserve-rights-token,rsr,Reserve Rights,https://coin-images.coingecko.com/coins/images/8365/large/RSR_Blue_Circle_1000.png?1721777856,0.01647152,881221778,154,1647964837,176895117,0.01825859,0.01613413,-0.001340209381130844,-7.52431,-72931088.27473295,-7.64354,53473336211.0,100000000000.0,100000000000.0,0.117424,-85.92233,2021-04-16T17:45:02.062Z,0.00121354,1262.16875,2020-03-16T11:09:08.151Z,"{'times': 13.974107557131772, 'currency': 'usd', 'percentage': 1397.4107557131772}",2024-12-09T10:25:29.498Z
dog-go-to-the-moon-rune,dog,DOG•GO•TO•THE•MOON (Runes),https://coin-images.coingecko.com/coins/images/37352/large/DOGGOTOTHEMOON.png?1714096969,0.00875676,872404907,155,872404907,106393449,0.00977107,0.00842249,0.00020573,2.40591,19125412.0,2.2414,100000000000.0,100000000000.0,100000000000.0,0.00977107,-11.12444,2024-12-08T22:20:38.953Z,0.0018022,381.86103,2024-08-05T06:45:06.508Z,,2024-12-09T10:25:34.044Z
turbo,turbo,Turbo,https://coin-images.coingecko.com/coins/images/30117/large/TurboMark-QL_200.png?1708079597,0.01243696,858247998,156,858247998,572022263,0.01312999,0.01063469,0.00178831,16.79379,122282021.0,16.61517,69000000000.0,69000000000.0,69000000000.0,0.01316848,-5.54435,2024-10-15T14:29:39.918Z,6.518e-05,18983.36578,2023-09-26T21:46:54.834Z,,2024-12-09T10:25:30.873Z
arbitrum-bridged-weth-arbitrum-one,weth,Arbitrum Bridged WETH (Arbitrum One),https://coin-images.coingecko.com/coins/images/39713/large/WETH.PNG?1723731496,3876.1,847442981,157,847442981,336286588,4015.66,3851.07,-73.23459077524649,-1.85435,-6025751.4802411795,-0.70603,218519.312551043,218519.312551043,,4097.16,-5.34746,2024-12-06T20:22:25.030Z,2161.12,79.44684,2024-09-06T21:04:39.238Z,,2024-12-09T10:25:32.670Z
zksync,zk,ZKsync,https://coin-images.coingecko.com/coins/images/38043/large/ZKTokenBlack.png?1718614502,0.229868,844856442,158,4827751095,193701705,0.257154,0.225032,-0.01777126990953462,-7.17628,-66285637.06203222,-7.27501,3675000000.0,21000000000.0,21000000000.0,0.320983,-29.04659,2024-06-17T07:44:40.385Z,0.08305,174.23099,2024-08-05T06:45:42.754Z,,2024-12-09T10:25:24.236Z
terra-luna,lunc,Terra Luna Classic,https://coin-images.coingecko.com/coins/images/8284/large/01_LunaClassic_color.png?1696508486,0.00014799,818152065,159,966298330,74205879,0.00016345,0.00014731,-1.2832870194319e-05,-7.9797,-69975755.58224463,-7.87902,5515302833975.245,6513982111343.312,,119.18,-99.99988,2022-04-05T12:24:58.854Z,9.99967e-07,14749.46168,2022-05-13T02:34:40.340Z,,2024-12-09T10:25:29.933Z
oasis-network,rose,Oasis,https://coin-images.coingecko.com/coins/images/13162/large/OASIS.jpg?1727698287,0.121243,816375774,160,1213076572,65459022,0.133834,0.11922,-0.009860857132524409,-7.52141,-65936726.3070271,-7.47317,6729795897.58809,10000000000.0,10000000000.0,0.597347,-79.70252,2022-01-15T03:31:11.062Z,0.03200566,278.82767,2020-11-26T17:09:12.182Z,,2024-12-09T10:25:27.896Z
axelar,axl,Axelar,https://coin-images.coingecko.com/coins/images/27277/large/V-65_xQ1_400x400.jpeg?1696526329,0.939921,816050503,161,1109766608,34219166,1.047,0.933244,-0.08150551037910148,-7.97957,-69484947.06674886,-7.84666,867942762.011802,1180336133.034124,,2.64,-64.44805,2024-03-01T09:20:05.541Z,0.312911,200.39259,2023-10-26T16:35:19.041Z,,2024-12-09T10:25:31.564Z
cat-in-a-dogs-world,mew,cat in a dogs world,https://coin-images.coingecko.com/coins/images/36440/large/MEW.png?1711442286,0.00906229,812364868,162,812364868,163592483,0.00997107,0.00903721,-0.000483221855149743,-5.0623,-40502660.53988123,-4.749,88888888888.88,88888888888.88,88888888888.88,0.01288153,-29.32081,2024-11-17T16:03:04.829Z,0.00091206,898.2434,2024-03-27T01:55:58.952Z,,2024-12-09T10:25:32.015Z
ronin,ron,Ronin,https://coin-images.coingecko.com/coins/images/20009/large/photo_2024-04-06_22-52-24.jpg?1712415367,2.2,803387485,163,2196602710,37761521,2.33,2.16,-0.02985636181923512,-1.34037,-11215354.063104272,-1.37679,365740915.099947,1000000000.0,1000000000.0,4.45,-50.63708,2024-03-26T05:12:38.487Z,0.196601,1017.47125,2022-11-21T19:36:31.487Z,,2024-12-09T10:25:28.510Z
neiro-3,neiro,Neiro,https://coin-images.coingecko.com/coins/images/39488/large/neiro.jpg?1731449567,0.00183483,772063135,164,772063135,468077915,0.00193209,0.00180485,-4.2596506094717e-05,-2.26888,-18646455.735132575,-2.35819,420690000000.0,420690000000.0,420690000000.0,0.00301761,-38.85526,2024-11-12T08:05:49.038Z,2.44e-06,75568.21635,2024-08-01T07:00:23.692Z,,2024-12-09T10:25:26.484Z
blur,blur,Blur,https://coin-images.coingecko.com/coins/images/28453/large/blur.png?1696527448,0.373498,769181216,165,1120498345,109594290,0.416086,0.370056,-0.02871238078229621,-7.13865,-58251939.19225919,-7.04008,2059390501.379376,3000000000.0,3000000000.0,5.02,-92.55325,2023-02-14T17:33:55.928Z,0.109611,240.79282,2024-08-05T13:30:41.661Z,,2024-12-09T10:25:30.556Z
1inch,1inch,1inch,https://coin-images.coingecko.com/coins/images/13469/large/1inch-token.png?1696513230,0.539664,751536967,166,808396556,395914529,0.62451,0.524612,0.01478976,2.81777,19587609.0,2.67609,1394495613.7083,1499999999.997,1499999999.997,8.65,-93.76516,2021-10-27T08:24:54.808Z,0.214183,151.84752,2024-09-04T01:07:01.297Z,,2024-12-09T10:25:27.538Z
usdd,usdd,USDD,https://coin-images.coingecko.com/coins/images/25380/large/UUSD.jpg?1696524513,0.998517,740687318,167,740687318,3060950,1.004,0.994012,0.00073144,0.07331,203828.0,0.02753,741804402.7314123,741804402.7314123,,1.052,-5.06965,2023-10-23T22:45:25.398Z,0.928067,7.58873,2022-06-19T16:15:11.558Z,,2024-12-09T10:25:30.950Z
gnosis,gno,Gnosis,https://coin-images.coingecko.com/coins/images/662/large/logo_square_simple_300px.png?1696501854,285.1,738366103,168,855386052,12801829,302.21,282.75,-9.386738350130031,-3.18746,-23616133.37207198,-3.0993,2589589.0,3000000.0,3000000.0,644.2,-55.7686,2021-11-08T17:33:29.302Z,6.88,4039.0993,2020-03-13T02:24:11.825Z,,2024-12-09T10:25:33.896Z
echelon-prime,prime,Echelon Prime,https://coin-images.coingecko.com/coins/images/29053/large/prime-logo-small-border_%282%29.png?1696528020,14.18,726746568,169,1575538027,29593828,15.58,14.19,-0.8192729329617094,-5.4634,-41847471.5791378,-5.44468,51252091.1627,111111111.0,111111111.0,28.0,-49.36407,2024-03-18T05:26:22.707Z,1.19,1089.39473,2023-05-25T01:50:17.283Z,,2024-12-09T10:25:23.321Z
livepeer,lpt,Livepeer,https://coin-images.coingecko.com/coins/images/7137/large/badge-logo-circuit-green.png?1719357686,19.56,712339610,170,712339610,116628291,21.2,19.33,-1.0363516571526752,-5.03231,-37081758.64178109,-4.94805,36418239.81111929,36418239.81111929,36418239.81111929,99.03,-80.24857,2021-11-09T16:58:44.554Z,0.354051,5424.46235,2019-10-26T22:59:09.500Z,,2024-12-09T10:25:27.220Z
arkham,arkm,Arkham,https://coin-images.coingecko.com/coins/images/30929/large/Arkham_Logo_CG.png?1696529771,2.25,711922094,171,2256723661,135772391,2.43,2.23,-0.13063161744655316,-5.47618,-40609610.36873424,-5.3964,315467111.0,1000000000.0,1000000000.0,3.98,-43.29019,2024-03-10T00:04:54.733Z,0.287824,683.4024,2023-10-19T02:00:13.308Z,,2024-12-09T10:25:30.170Z
coinbase-wrapped-staked-eth,cbeth,Coinbase Wrapped Staked ETH,https://coin-images.coingecko.com/coins/images/27008/large/cbeth.png?1709186989,4207.34,706930238,172,1572163042,11896046,4356.22,4185.07,-80.99947561822046,-1.88883,-12153360.568274617,-1.69012,168051.2312980126,373734.0982232124,,4432.76,-5.07879,2024-12-06T20:30:54.658Z,1036.96,305.76662,2022-11-09T23:45:43.665Z,,2024-12-09T10:25:31.563Z
nervos-network,ckb,Nervos Network,https://coin-images.coingecko.com/coins/images/9566/large/Nervos_White.png?1696509646,0.01538413,700383173,173,711045971,91502598,0.0171692,0.01522909,-0.001076330185975159,-6.53888,-49698924.788532495,-6.6258,45508619947.75648,46201453893.21065,,0.04370633,-64.70734,2021-03-31T17:08:59.155Z,0.00197892,679.47165,2022-12-17T14:25:57.243Z,"{'times': 0.538413414923111, 'currency': 'usd', 'percentage': 53.8413414923111}",2024-12-09T10:25:27.168Z
safe,safe,Safe,https://coin-images.coingecko.com/coins/images/27032/large/Artboard_1_copy_8circle-1.png?1696526084,1.36,700143549,174,1360897827,34964254,1.51,1.34,-0.11560082963197904,-7.83502,-58994324.263946176,-7.77123,514471796.0,1000000000.0,1000000000.0,3.56,-61.77408,2024-04-23T07:10:17.083Z,0.619886,119.43133,2024-08-07T17:14:57.335Z,,2024-12-09T10:25:30.575Z
kava,kava,Kava,https://coin-images.coingecko.com/coins/images/9761/large/kava.png?1696509822,0.640663,694289015,175,694289015,38731428,0.716443,0.633433,-0.04774773761206175,-6.93594,-50868702.70731044,-6.82657,1082853887.0,1082853887.0,,9.12,-92.95657,2021-08-30T11:10:02.948Z,0.247359,159.69431,2024-08-05T06:27:34.050Z,,2024-12-09T10:25:34.317Z
goatseus-maximus,goat,Goatseus Maximus,https://coin-images.coingecko.com/coins/images/50717/large/GOAT_LOGO_NEW.jpg?1731292759,0.683479,684645322,177,684645322,183015445,0.756938,0.678747,-0.05977620009613926,-8.04249,-58956842.15940869,-7.92855,999996579.743933,999996579.743933,1000000000.0,1.35,-48.9896,2024-11-17T13:01:21.319Z,0.04353971,1482.68003,2024-10-13T07:44:45.743Z,,2024-12-09T10:25:25.779Z
layerzero,zro,LayerZero,https://coin-images.coingecko.com/coins/images/28206/large/ftxG9_TJ_400x400.jpeg?1696527208,6.16,684232785,176,6155782412,238797081,6.63,6.03,-0.3228193876959331,-4.98245,-35953941.60319936,-4.99231,111152854.20763355,1000000000.0,1000000000.0,7.47,-17.63711,2024-12-06T14:15:52.674Z,2.48,148.27177,2024-06-27T07:51:29.088Z,,2024-12-09T10:25:25.485Z
book-of-meme,bome,BOOK OF MEME,https://coin-images.coingecko.com/coins/images/36071/large/bome.png?1710407255,0.00972762,672663834,178,672663834,581164178,0.01045345,0.00970167,-0.000515790988261955,-5.03535,-35251993.38148105,-4.97969,68999659569.0,68999659569.0,68999659569.0,0.02688878,-63.66371,2024-03-16T13:51:17.648Z,5.848e-05,16606.49507,2024-03-14T10:17:29.365Z,,2024-12-09T10:25:31.558Z
grass,grass,Grass,https://coin-images.coingecko.com/coins/images/40094/large/Grass.jpg?1725697048,2.73,666845128,179,2734035295,160297261,3.07,2.7,-0.14353126592722054,-4.9917,-33723181.46400821,-4.81369,243905091.0,1000000000.0,1000000000.0,3.89,-29.72678,2024-11-08T12:26:05.892Z,0.654959,317.61564,2024-10-28T15:20:48.857Z,,2024-12-09T10:25:33.458Z
tether-gold,xaut,Tether Gold,https://coin-images.coingecko.com/coins/images/10481/large/Tether_Gold.png?1696510471,2658.31,655495074,180,655495074,4824971,2664.07,2630.42,18.8,0.71221,4977905.0,0.76522,246524.33,246524.33,,2815.31,-5.56448,2024-10-23T08:16:16.662Z,1447.84,83.62859,2020-03-19T13:45:41.821Z,,2024-12-09T10:25:30.759Z
kusama,ksm,Kusama,https://coin-images.coingecko.com/coins/images/9568/large/m4zRhP5e_400x400.jpg?1696509648,41.26,653384844,181,653384844,63964928,45.85,40.86,-2.9269319083009435,-6.62379,-45774106.798709035,-6.54702,15822291.60986235,15822291.60986235,,621.71,-93.34312,2021-05-18T05:04:41.858Z,0.876572,4621.36489,2020-01-14T19:20:20.768Z,,2024-12-09T10:25:34.335Z
super-oeth,superoethb,Super OETH,https://coin-images.coingecko.com/coins/images/39828/large/Super_OETH.png?1724208268,3879.73,651652850,182,651652850,3906466,4013.71,3857.89,-77.8535912146549,-1.9672,-12746635.08836329,-1.91852,167966.9285807815,167966.9285807815,,4087.61,-5.32359,2024-12-06T20:27:15.825Z,2170.26,78.3194,2024-09-06T21:25:09.839Z,,2024-12-09T10:25:29.254Z
usual-usd,usd0,Usual USD,https://coin-images.coingecko.com/coins/images/38272/large/USD0LOGO.png?1716962811,1.0,647140179,183,647140179,32728268,1.003,0.994267,-0.00036864370854417,-0.03684,12081443.0,1.90241,647723265.7228122,647723265.7228122,,1.33,-24.65585,2024-07-12T08:28:59.311Z,0.976542,2.28311,2024-08-05T06:27:12.976Z,,2024-12-09T10:25:31.078Z
frax,frax,Frax,https://coin-images.coingecko.com/coins/images/13422/large/FRAX_icon.png?1696513182,0.994315,646134168,184,646134168,13266457,1.003,0.990416,-0.00071676691352407,-0.07203,-87350.24937295914,-0.01352,649433438.165934,649433438.165934,,1.14,-12.78367,2021-02-07T12:55:35.766Z,0.874536,13.73567,2023-03-11T07:50:39.316Z,,2024-12-09T10:25:33.279Z
dash,dash,Dash,https://coin-images.coingecko.com/coins/images/19/large/dash-logo.png?1696501423,53.26,643172169,185,1008860131,176556550,60.06,52.73,-5.406257584549095,-9.21452,-63354244.573964715,-8.967,12061947.01046036,18920000.0,18920000.0,1493.59,-96.42478,2017-12-20T00:00:00.000Z,0.213899,24864.6794,2014-02-14T00:00:00.000Z,,2024-12-09T10:25:32.669Z
apenft,nft,APENFT,https://coin-images.coingecko.com/coins/images/15687/large/apenft.jpg?1696515316,6.34054e-07,628141049,187,634411839,42787157,6.70609e-07,6.33116e-07,-1.4473709531e-08,-2.23178,-13954862.178067684,-2.17333,990105682877398.0,999990000000000.0,999990000000000.0,7.53e-06,-91.57775,2021-09-05T00:10:47.823Z,2.98737e-07,112.29336,2023-06-10T04:30:05.717Z,,2024-12-09T10:25:29.084Z
holotoken,hot,Holo,https://coin-images.coingecko.com/coins/images/3348/large/Holologo_Profile.png?1696504052,0.00352516,626499169,186,626499169,49636012,0.00382697,0.0034943,-0.000155260163035229,-4.21854,-27540583.473921537,-4.21084,177619433541.1413,177619433541.1413,,0.03126682,-88.65871,2021-04-05T16:04:52.608Z,0.0002202,1510.39042,2020-03-13T02:23:01.612Z,"{'times': 3.0161335138437644, 'currency': 'eth', 'percentage': 301.6133513843764}",2024-12-09T10:25:33.788Z
bitcoin-gold,btg,Bitcoin Gold,https://coin-images.coingecko.com/coins/images/1043/large/bitcoin-gold-logo.png?1696502150,34.93,611568963,188,733299301,19871175,37.78,34.53,-1.6617728680223607,-4.54145,-28383501.15540421,-4.43525,17513924.0,21000000.0,21000000.0,456.25,-92.31578,2017-12-20T00:00:00.000Z,4.25,724.05445,2020-03-13T02:22:52.902Z,,2024-12-09T10:25:30.013Z
sats-ordinals,sats,SATS (Ordinals),https://coin-images.coingecko.com/coins/images/30666/large/_dD8qr3M_400x400.png?1702913020,2.88826e-07,607640080,189,607640080,48143714,3.13307e-07,2.87787e-07,-1.4899215192e-08,-4.90549,-29240858.368935466,-4.59126,2100000000000000.0,2100000000000000.0,2100000000000000.0,9.22983e-07,-68.70723,2023-12-15T11:45:07.985Z,3.189e-09,8956.67553,2023-07-08T13:03:18.882Z,,2024-12-09T10:25:28.253Z
ether-fi-staked-btc,ebtc,Ether.fi Staked BTC,https://coin-images.coingecko.com/coins/images/50411/large/eBTC.png?1727664788,98203.0,605149461,190,605149461,2109461,100673.0,96785.0,-259.467554661489,-0.26352,-1633606.0663208961,-0.26922,6162.23920522,6162.23920522,,104610.0,-6.12065,2024-12-05T08:39:41.626Z,58795.0,67.03462,2024-10-10T18:29:41.489Z,,2024-12-09T10:25:24.164Z
